sentence_id,token_id,token,tag,,,,추가는 exp로 바꾸는게 좋을듯.
614,3249,있,O,,,,
614,4679,##더,O,,,,
614,4397,##군,O,,,,
614,4150,##요,O,,,,
614,18,.,O,,,,
614,3,[SEP],O,,,,
615,2,[CLS],O,,,,
615,8866,예약,O,,,,
615,4279,##하,O,,,,
615,4219,##고,O,,,,
615,2010,가,O,,,,
615,4034,##는,O,,,,
615,2048,것,O,,,,
615,4292,##을,O,,,,
615,7365,추천,O,,,,
615,17788,##합니다,O,,,,
615,18,.,O,,,,
615,3,[SEP],O,,,,
616,2,[CLS],O,,,,
616,14823,된장,O,,,,
616,22358,맛의,O,,,,
616,20946,곱창,O,,,,
616,25277,조림,O,,,,
616,4047,##과,O,,,,
616,2928,센,O,,,,
616,4177,##마,O,,,,
616,4007,##이,O,,,,
616,3820,회,O,,,,
616,4110,##를,O,,,,
616,7443,주문,O,,,,
616,4398,##했,O,,,,
616,7933,##어요,O,,,,
616,18,.,O,,,,
616,3,[SEP],O,,,,
617,2,[CLS],O,,,,
617,20946,곱창,O,,,,
617,25277,조림,O,,,,
617,4234,##의,O,,,,
617,12333,국물,O,,,,
617,4007,##이,O,,,,
617,6595,정말,O,,,,
617,7461,맛있,O,,,,
617,4480,##었,O,,,,
617,7933,##어요,O,,,,
617,18,.,O,,,,
617,3,[SEP],O,,,,
618,2,[CLS],O,,,,
618,2946,소,O,,,,
618,20946,곱창,O,,,,
618,4086,##도,O,,,,
618,21489,통통,O,,,,
618,4279,##하,O,,,,
618,4219,##고,O,,,,
618,7461,맛있,O,,,,
618,4480,##었,O,,,,
618,7933,##어요,O,,,,
618,3,[SEP],O,,,,
619,2,[CLS],O,,,,
619,2928,센,O,,,,
619,4177,##마,O,,,,
619,4007,##이,O,,,,
619,29775,회도,O,,,,
619,16906,식감,O,,,,
619,4007,##이,O,,,,
619,3311,좋,O,,,,
619,4219,##고,O,,,,
619,7461,맛있,O,,,,
619,4480,##었,O,,,,
619,7933,##어요,O,,,,
619,3,[SEP],O,,,,
620,2,[CLS],O,,,,
620,7136,어린이,O,,,,
620,4297,##용,O,,,,
620,9965,의자,O,,,,
620,4070,##가,O,,,,
620,16327,쿠션,O,,,,
620,10749,##으로,O,,,,
620,2411,되,O,,,,
620,4025,##어,O,,,,
620,3249,있,O,,,,
620,4025,##어,O,,,,
620,4129,##서,O,,,,
620,6705,안전,O,,,,
620,15465,##벨트,O,,,,
620,4070,##가,O,,,,
620,3123,없,O,,,,
620,4034,##는,O,,,,
620,10398,타입,O,,,,
620,4007,##이,O,,,,
620,4118,##라,O,,,,
620,9727,테이블,O,,,,
620,6423,자리,O,,,,
620,4239,##로,O,,,,
620,7434,변경,O,,,,
620,4398,##했,O,,,,
620,7933,##어요,O,,,,
620,18,.,O,,,,
620,3,[SEP],O,,,,
621,2,[CLS],O,,,,
621,6953,분위기,O,,,,
621,4086,##도,O,,,,
621,15384,멋지,O,,,,
621,4219,##고,O,,,,
621,3311,좋,O,,,,
621,4112,##은,O,,,,
621,6251,시간,O,,,,
621,4007,##이,O,,,,
621,4480,##었,O,,,,
621,7933,##어요,O,,,,
621,3,[SEP],O,,,,
622,2,[CLS],O,,,,
622,7261,본격,O,,,,
622,4199,##적,O,,,,
622,4139,##인,O,,,,
622,2677,모,O,,,,
622,4554,##츠,O,,,,
622,4065,##나,O,,,,
622,4295,##베,O,,,,
622,4110,##를,O,,,,
622,2654,먹,O,,,,
622,4219,##고,O,,,,
622,3018,싶,O,,,,
622,4025,##어,O,,,,
622,4129,##서,O,,,,
622,8866,예약,O,,,,
622,4398,##했,O,,,,
622,4576,##습,O,,,,
622,6216,##니다,O,,,,
622,18,.,O,,,,
622,3,[SEP],O,,,,
623,2,[CLS],O,,,,
623,2677,모,O,,,,
623,4554,##츠,O,,,,
623,4065,##나,O,,,,
623,4295,##베,O,,,,
623,8280,가게,O,,,,
623,9809,##라고,O,,,,
623,4034,##는,O,,,,
623,25620,믿기,O,,,,
623,4200,##지,O,,,,
623,3083,않,O,,,,
623,4292,##을,O,,,,
623,6282,정도,O,,,,
623,4239,##로,O,,,,
623,8280,가게,O,,,,
623,7150,내부,O,,,,
623,4034,##는,O,,,,
623,17692,럭셔리,O,,,,
623,4283,##한,O,,,,
623,6800,공간,O,,,,
623,4007,##이,O,,,,
623,4480,##었,O,,,,
623,4576,##습,O,,,,
623,6216,##니다,O,,,,
623,18,.,O,,,,
623,3,[SEP],O,,,,
624,2,[CLS],O,,,,
624,8249,웃음,O,,,,
624,3,[SEP],O,,,,
625,2,[CLS],O,,,,
625,2637,맛,O,,,,
625,4112,##은,O,,,,
625,18,.,O,,,,
625,18,.,O,,,,
625,18,.,O,,,,
625,3,[SEP],O,,,,
626,2,[CLS],O,,,,
626,2677,모,O,,,,
626,4554,##츠,O,,,,
626,4070,##가,O,,,,
626,12308,달콤,O,,,,
626,4279,##하,O,,,,
626,4219,##고,O,,,,
626,14823,된장,O,,,,
626,12333,국물,O,,,,
626,4007,##이,O,,,,
626,6395,너무,O,,,,
626,7461,맛있,O,,,,
626,4480,##었,O,,,,
626,4576,##습,O,,,,
626,6216,##니다,O,,,,
626,18,.,O,,,,
626,18,.,O,,,,
626,18,.,O,,,,
626,3,[SEP],O,,,,
627,2,[CLS],O,,,,
627,7669,마무리,O,,,,
627,4034,##는,O,,,,
627,3441,챤,O,,,,
627,4248,##폰,O,,,,
627,4181,##면,O,,,,
627,10749,##으로,O,,,,
627,18,.,O,,,,
627,3,[SEP],O,,,,
628,2,[CLS],O,,,,
628,6595,정말,O,,,,
628,7461,맛있,O,,,,
628,4480,##었,O,,,,
628,4576,##습,O,,,,
628,6216,##니다,O,,,,
628,3,[SEP],O,,,,
629,2,[CLS],O,,,,
629,3755,하,O,,,,
629,4365,##카,O,,,,
629,4194,##타,O,,,,
629,4073,##에,O,,,,
629,3158,오,O,,,,
629,5240,##셨,O,,,,
629,4292,##을,O,,,,
629,2468,때,O,,,,
629,4034,##는,O,,,,
629,2182,꼭,O,,,,
629,2010,가,O,,,,
629,4899,##볼,O,,,,
629,6694,가치,O,,,,
629,4070,##가,O,,,,
629,3249,있,O,,,,
629,4576,##습,O,,,,
629,6216,##니다,O,,,,
629,3,[SEP],O,,,,
630,2,[CLS],O,,,,
630,2677,모,O,,,,
630,4554,##츠,O,,,,
630,4065,##나,O,,,,
630,4295,##베,O,,,,
630,8280,가게,O,,,,
630,9809,##라고,O,,,,
630,4034,##는,O,,,,
630,6243,생각,O,,,,
630,4519,##할,O,,,,
630,2967,수,O,,,,
630,3123,없,O,,,,
630,4034,##는,O,,,,
630,6953,분위기,O,,,,
630,18,.,O,,,,
630,3,[SEP],O,,,,
631,2,[CLS],O,,,,
631,6595,정말,O,,,,
631,12107,세련,O,,,,
631,4479,##되,O,,,,
631,4219,##고,O,,,,
631,11523,데이트,O,,,,
631,4073,##에,O,,,,
631,9112,적합,O,,,,
631,4151,##해,O,,,,
631,4150,##요,O,,,,
631,18,.,O,,,,
631,3,[SEP],O,,,,
632,2,[CLS],O,,,,
632,3151,옆,O,,,,
632,6423,자리,O,,,,
632,4192,##와,O,,,,
632,4034,##는,O,,,,
632,18866,커튼,O,,,,
632,10749,##으로,O,,,,
632,8172,구분,O,,,,
632,4479,##되,O,,,,
632,4025,##어,O,,,,
632,3249,있,O,,,,
632,4025,##어,O,,,,
632,3311,좋,O,,,,
632,4576,##습,O,,,,
632,6216,##니다,O,,,,
632,18,.,O,,,,
632,3,[SEP],O,,,,
633,2,[CLS],O,,,,
633,2637,맛,O,,,,
633,4112,##은,O,,,,
633,6499,물론,O,,,,
633,6557,최고,O,,,,
633,4463,##예,O,,,,
633,4150,##요,O,,,,
633,18,.,O,,,,
633,3,[SEP],O,,,,
634,2,[CLS],O,,,,
634,7669,마무리,O,,,,
634,2672,면,O,,,,
634,4007,##이,O,,,,
634,9254,별도,O,,,,
634,7780,요금,O,,,,
634,4139,##인,O,,,,
634,2048,것,O,,,,
634,4007,##이,O,,,,
634,6681,조금,O,,,,
634,10969,아쉽,O,,,,
634,4576,##습,O,,,,
634,6216,##니다,O,,,,
634,18,.,O,,,,
634,3,[SEP],O,,,,
635,2,[CLS],O,,,,
635,11655,안녕,O,,,,
635,4279,##하,O,,,,
635,8553,##세요,O,,,,
635,23582,식도,O,,,,
635,4306,##락,O,,,,
635,4070,##가,O,,,,
635,10561,##입니다,O,,,,
635,18,.,O,,,,
635,3,[SEP],O,,,,
636,2,[CLS],O,,,,
636,6451,오늘,O,,,,
636,7022,소개,O,,,,
636,4519,##할,O,,,,
636,2084,곳,O,,,,
636,4112,##은,O,,,,
636,6963,유명,O,,,,
636,4283,##한,O,,,,
636,3755,하,O,,,,
636,4365,##카,O,,,,
636,4194,##타,O,,,,
636,2677,모,O,,,,
636,4554,##츠,O,,,,
636,4065,##나,O,,,,
636,4295,##베,O,,,,
636,3354,집,O,,,,
636,4139,##인,O,,,,
636,13612,야마,O,,,,
636,23103,##나카,O,,,,
636,10561,##입니다,O,,,,
636,18,.,O,,,,
636,3,[SEP],O,,,,
637,2,[CLS],O,,,,
637,7263,자세,O,,,,
637,4283,##한,O,,,,
637,6360,정보,O,,,,
637,4034,##는,O,,,,
637,6340,다음,O,,,,
637,4047,##과,O,,,,
637,2024,같,O,,,,
637,4576,##습,O,,,,
637,6216,##니다,O,,,,
637,18,.,O,,,,
637,3,[SEP],O,,,,
638,2,[CLS],O,,,,
638,8280,가게,O,,,,
638,6479,이름,O,,,,
638,3755,하,O,,,,
638,4365,##카,O,,,,
638,4194,##타,O,,,,
638,2677,모,O,,,,
638,4554,##츠,O,,,,
638,4065,##나,O,,,,
638,4295,##베,O,,,,
638,13612,야마,O,,,,
638,23103,##나카,O,,,,
638,3755,하,O,,,,
638,4365,##카,O,,,,
638,4194,##타,O,,,,
638,4469,##점,O,,,,
638,3,[SEP],O,,,,
639,2,[CLS],O,,,,
639,9068,주소,O,,,,
639,10058,81,O,,,,
639,7784,##20,O,,,,
639,4058,##0,O,,,,
639,23169,##13,O,,,,
639,20313,후쿠오카,O,,,,
639,4468,##현,O,,,,
639,20313,후쿠오카,O,,,,
639,4114,##시,O,,,,
639,3755,하,O,,,,
639,4365,##카,O,,,,
639,4194,##타,O,,,,
639,4050,##구,O,,,,
639,3755,하,O,,,,
639,4365,##카,O,,,,
639,4194,##타,O,,,,
639,4481,##역,O,,,,
639,11132,동쪽,O,,,,
639,22,2,O,,,,
639,8261,46,O,,,,
639,3755,하,O,,,,
639,4365,##카,O,,,,
639,4194,##타,O,,,,
639,10539,빌딩,O,,,,
639,22,2,O,,,,
639,4370,##층,O,,,,
639,3,[SEP],O,,,,
640,2,[CLS],O,,,,
640,8215,구글,O,,,,
640,18790,평점,O,,,,
640,24,4,O,,,,
640,18,.,O,,,,
640,24,4,O,,,,
640,3,[SEP],O,,,,
641,2,[CLS],O,,,,
641,6294,이번,O,,,,
641,4073,##에,O,,,,
641,20313,후쿠오카,O,,,,
641,10358,출장,O,,,,
641,6234,때문,O,,,,
641,4073,##에,O,,,,
641,7195,이곳,O,,,,
641,4073,##에,O,,,,
641,2020,갔,O,,,,
641,4576,##습,O,,,,
641,6216,##니다,O,,,,
641,18,.,O,,,,
641,3,[SEP],O,,,,
642,2,[CLS],O,,,,
642,8302,예전,O,,,,
642,4073,##에,O,,,,
642,20313,후쿠오카,O,,,,
642,4073,##에,O,,,,
642,4129,##서,O,,,,
642,7454,근무,O,,,,
642,4519,##할,O,,,,
642,2468,때,O,,,,
642,6275,가장,O,,,,
642,7461,맛있,O,,,,
642,4034,##는,O,,,,
642,2677,모,O,,,,
642,4554,##츠,O,,,,
642,4065,##나,O,,,,
642,4295,##베,O,,,,
642,3354,집,O,,,,
642,4112,##은,O,,,,
642,6421,여기,O,,,,
642,4737,##였,O,,,,
642,4576,##습,O,,,,
642,6216,##니다,O,,,,
642,18,.,O,,,,
642,3,[SEP],O,,,,
643,2,[CLS],O,,,,
643,2126,그,O,,,,
643,6404,당시,O,,,,
643,9912,아카,O,,,,
643,4067,##사,O,,,,
643,4365,##카,O,,,,
643,3283,점,O,,,,
643,4073,##에,O,,,,
643,7273,자주,O,,,,
643,2010,가,O,,,,
643,4820,##던,O,,,,
643,6934,기억,O,,,,
643,4007,##이,O,,,,
643,2236,나,O,,,,
643,4116,##네,O,,,,
643,4150,##요,O,,,,
643,18,.,O,,,,
643,3,[SEP],O,,,,
644,2,[CLS],O,,,,
644,6421,여기,O,,,,
644,8832,미소,O,,,,
644,4070,##가,O,,,,
644,6595,정말,O,,,,
644,7461,맛있,O,,,,
644,4761,##죠,O,,,,
644,18,.,O,,,,
644,3,[SEP],O,,,,
645,2,[CLS],O,,,,
645,7443,주문,O,,,,
645,4283,##한,O,,,,
645,6697,상품,O,,,,
645,4112,##은,O,,,,
645,6340,다음,O,,,,
645,4047,##과,O,,,,
645,2024,같,O,,,,
645,4576,##습,O,,,,
645,6216,##니다,O,,,,
645,18,.,O,,,,
645,3,[SEP],O,,,,
646,2,[CLS],O,,,,
646,2677,모,O,,,,
646,4554,##츠,O,,,,
646,4065,##나,O,,,,
646,4295,##베,O,,,,
646,21,1,O,,,,
646,4139,##인,O,,,,
646,4473,##분,O,,,,
646,24568,2200,O,,,,
646,4137,##엔,O,,,,
646,3,[SEP],O,,,,
647,2,[CLS],O,,,,
647,13079,카라,O,,,,
647,4114,##시,O,,,,
647,2664,멘,O,,,,
647,13943,##타이,O,,,,
647,4124,##코,O,,,,
647,14178,1200,O,,,,
647,4137,##엔,O,,,,
647,3,[SEP],O,,,,
648,2,[CLS],O,,,,
648,2928,센,O,,,,
648,4177,##마,O,,,,
648,4007,##이,O,,,,
648,32747,880,O,,,,
648,4137,##엔,O,,,,
648,3,[SEP],O,,,,
649,2,[CLS],O,,,,
649,14082,배추,O,,,,
649,9370,김치,O,,,,
649,9027,600,O,,,,
649,4137,##엔,O,,,,
649,3,[SEP],O,,,,
650,2,[CLS],O,,,,
650,2677,모,O,,,,
650,4554,##츠,O,,,,
650,4065,##나,O,,,,
650,4295,##베,O,,,,
650,4034,##는,O,,,,
650,6546,결국,O,,,,
650,23,3,O,,,,
650,4139,##인,O,,,,
650,4473,##분,O,,,,
650,7443,주문,O,,,,
650,4398,##했,O,,,,
650,4576,##습,O,,,,
650,6216,##니다,O,,,,
650,18,.,O,,,,
650,3,[SEP],O,,,,
651,2,[CLS],O,,,,
651,2194,꽤,O,,,,
651,6341,많이,O,,,,
651,2654,먹,O,,,,
651,4480,##었,O,,,,
651,17164,##지만,O,,,,
651,6595,정말,O,,,,
651,7461,맛있,O,,,,
651,4480,##었,O,,,,
651,4576,##습,O,,,,
651,6216,##니다,O,,,,
651,18,.,O,,,,
651,3,[SEP],O,,,,
652,2,[CLS],O,,,,
652,8280,가게,O,,,,
652,7150,내부,O,,,,
652,4086,##도,O,,,,
652,8084,고급,O,,,,
652,26284,##스러운,O,,,,
652,7000,느낌,O,,,,
652,4007,##이,O,,,,
652,4025,##어,O,,,,
652,4129,##서,O,,,,
652,6426,여성,O,,,,
652,4047,##과,O,,,,
652,6261,함께,O,,,,
652,2010,가,O,,,,
652,12633,##기에,O,,,,
652,4086,##도,O,,,,
652,3311,좋,O,,,,
652,4112,##은,O,,,,
652,3354,집,O,,,,
652,10561,##입니다,O,,,,
652,18,.,O,,,,
652,3,[SEP],O,,,,
653,2,[CLS],O,,,,
653,6358,어떤,O,,,,
653,6313,상황,O,,,,
653,4073,##에,O,,,,
653,19339,##서도,O,,,,
653,6361,이용,O,,,,
653,4519,##할,O,,,,
653,2967,수,O,,,,
653,3249,있,O,,,,
653,4219,##고,O,,,,
653,6328,모든,O,,,,
653,7747,요리,O,,,,
653,4070,##가,O,,,,
653,7461,맛있,O,,,,
653,4034,##는,O,,,,
653,13612,야마,O,,,,
653,23103,##나카,O,,,,
653,4034,##는,O,,,,
653,2182,꼭,O,,,,
653,28605,가보,O,,,,
653,8553,##세요,O,,,,
653,18,.,O,,,,
653,3,[SEP],O,,,,
654,2,[CLS],O,,,,
654,8052,여러분,O,,,,
654,20313,후쿠오카,O,,,,
654,23563,간다면,O,,,,
654,6421,여기,O,,,,
654,10561,##입니다,O,,,,
654,18,.,O,,,,
654,3,[SEP],O,,,,
655,2,[CLS],O,,,,
655,8052,여러분,O,,,,
655,18,.,O,,,,
655,3,[SEP],O,,,,
656,2,[CLS],O,,,,
656,6451,오늘,O,,,,
656,7022,소개,O,,,,
656,4519,##할,O,,,,
656,8280,가게,O,,,,
656,4034,##는,O,,,,
656,6421,여기,O,,,,
656,4073,##에,O,,,,
656,4150,##요,O,,,,
656,18,.,O,,,,
656,3,[SEP],O,,,,
657,2,[CLS],O,,,,
657,3755,하,O,,,,
657,4365,##카,O,,,,
657,4194,##타,O,,,,
657,4481,##역,O,,,,
657,3496,치,O,,,,
657,4206,##쿠,O,,,,
657,4114,##시,O,,,,
657,18144,##구치,O,,,,
657,3092,앞,O,,,,
657,4073,##에,O,,,,
657,6767,위치,O,,,,
657,4283,##한,O,,,,
657,8280,가게,O,,,,
657,13612,야마,O,,,,
657,23103,##나카,O,,,,
657,10561,##입니다,O,,,,
657,18,.,O,,,,
657,3,[SEP],O,,,,
658,2,[CLS],O,,,,
658,20313,후쿠오카,O,,,,
658,9295,##하면,O,,,,
658,2677,모,O,,,,
658,4554,##츠,O,,,,
658,4065,##나,O,,,,
658,4295,##베,O,,,,
658,4139,##인,O,,,,
658,4244,##데,O,,,,
658,2126,그,O,,,,
658,3330,중,O,,,,
658,4073,##에,O,,,,
658,19339,##서도,O,,,,
658,3288,제,O,,,,
658,4070,##가,O,,,,
658,6275,가장,O,,,,
658,7461,맛있,O,,,,
658,7218,##다고,O,,,,
658,6243,생각,O,,,,
658,4279,##하,O,,,,
658,4034,##는,O,,,,
658,2677,모,O,,,,
658,4554,##츠,O,,,,
658,4065,##나,O,,,,
658,4295,##베,O,,,,
658,10561,##입니다,O,,,,
658,18,.,O,,,,
658,3,[SEP],O,,,,
659,2,[CLS],O,,,,
659,21,1,O,,,,
659,4556,##년,O,,,,
659,6350,동안,O,,,,
659,20313,후쿠오카,O,,,,
659,4073,##에,O,,,,
659,2888,살,O,,,,
659,4494,##았,O,,,,
659,4820,##던,O,,,,
659,6745,경험,O,,,,
659,10749,##으로,O,,,,
659,6417,다양,O,,,,
659,4283,##한,O,,,,
659,6871,음식,O,,,,
659,4292,##을,O,,,,
659,2654,먹,O,,,,
659,4025,##어,O,,,,
659,4932,##봤,O,,,,
659,17164,##지만,O,,,,
659,7195,이곳,O,,,,
659,4292,##을,O,,,,
659,9384,초과,O,,,,
659,4279,##하,O,,,,
659,4034,##는,O,,,,
659,8280,가게,O,,,,
659,4034,##는,O,,,,
659,8274,별로,O,,,,
659,3123,없,O,,,,
659,4200,##지,O,,,,
659,3083,않,O,,,,
659,11649,##을까,O,,,,
659,13419,싶어요,O,,,,
659,18,.,O,,,,
659,3,[SEP],O,,,,
660,2,[CLS],O,,,,
660,6489,그래서,O,,,,
660,28605,가보,O,,,,
660,4494,##았,O,,,,
660,4576,##습,O,,,,
660,6216,##니다,O,,,,
660,18,.,O,,,,
660,3,[SEP],O,,,,
661,2,[CLS],O,,,,
661,8280,가게,O,,,,
661,4034,##는,O,,,,
661,2780,보,O,,,,
661,12633,##기에,O,,,,
661,4086,##도,O,,,,
661,8593,화려,O,,,,
661,4279,##하,O,,,,
661,4219,##고,O,,,,
661,6595,정말,O,,,,
661,8925,깨끗,O,,,,
661,4151,##해,O,,,,
661,4150,##요,O,,,,
661,18,.,O,,,,
661,3,[SEP],O,,,,
662,2,[CLS],O,,,,
662,21192,청결,O,,,,
662,4032,##감,O,,,,
662,4086,##도,O,,,,
662,3249,있,O,,,,
662,4219,##고,O,,,,
662,12379,성숙,O,,,,
662,4283,##한,O,,,,
662,6800,공간,O,,,,
662,10561,##입니다,O,,,,
662,18,.,O,,,,
662,3,[SEP],O,,,,
663,2,[CLS],O,,,,
663,6578,단체,O,,,,
663,6361,이용,O,,,,
663,4112,##은,O,,,,
663,10145,어려울,O,,,,
663,6416,수도,O,,,,
663,3249,있,O,,,,
663,17164,##지만,O,,,,
663,12098,소규모,O,,,,
663,4239,##로,O,,,,
663,2010,가,O,,,,
663,12633,##기에,O,,,,
663,4034,##는,O,,,,
663,3311,좋,O,,,,
663,4292,##을,O,,,,
663,2048,것,O,,,,
663,2024,같,O,,,,
663,4153,##아,O,,,,
663,4150,##요,O,,,,
663,18,.,O,,,,
663,3,[SEP],O,,,,
664,2,[CLS],O,,,,
664,2677,모,O,,,,
664,4554,##츠,O,,,,
664,4065,##나,O,,,,
664,4295,##베,O,,,,
664,4034,##는,O,,,,
664,7519,대중,O,,,,
664,4199,##적,O,,,,
664,4139,##인,O,,,,
664,7232,이미지,O,,,,
664,4070,##가,O,,,,
664,3249,있,O,,,,
664,17164,##지만,O,,,,
664,7195,이곳,O,,,,
664,4112,##은,O,,,,
664,7469,완전히,O,,,,
664,23555,다릅니다,O,,,,
664,18,.,O,,,,
664,3,[SEP],O,,,,
665,2,[CLS],O,,,,
665,6595,정말,O,,,,
665,12107,세련,O,,,,
665,4479,##되,O,,,,
665,4480,##었,O,,,,
665,7933,##어요,O,,,,
665,18,.,O,,,,
665,3,[SEP],O,,,,
666,2,[CLS],O,,,,
666,7443,주문,O,,,,
666,4283,##한,O,,,,
666,2048,것,O,,,,
666,4112,##은,O,,,,
666,3,[SEP],O,,,,
667,2,[CLS],O,,,,
667,2677,모,O,,,,
667,4554,##츠,O,,,,
667,4065,##나,O,,,,
667,4295,##베,O,,,,
667,8063,세트,O,,,,
667,24454,겨자,O,,,,
667,2675,명,O,,,,
667,4271,##란,O,,,,
667,5018,##젓,O,,,,
667,9370,김치,O,,,,
667,10561,##입니다,O,,,,
667,18,.,O,,,,
667,3,[SEP],O,,,,
668,2,[CLS],O,,,,
668,6312,모두,O,,,,
668,6595,정말,O,,,,
668,7461,맛있,O,,,,
668,4480,##었,O,,,,
668,7933,##어요,O,,,,
668,18,.,O,,,,
668,3,[SEP],O,,,,
669,2,[CLS],O,,,,
669,7173,남성,O,,,,
669,4473,##분,O,,,,
669,4006,##들,O,,,,
669,4086,##도,O,,,,
669,29745,계셔,O,,,,
669,4129,##서,O,,,,
669,2677,모,O,,,,
669,4554,##츠,O,,,,
669,4065,##나,O,,,,
669,4295,##베,O,,,,
669,25,5,O,,,,
669,4139,##인,O,,,,
669,4473,##분,O,,,,
669,4292,##을,O,,,,
669,2437,드,O,,,,
669,4114,##시,O,,,,
669,4034,##는,O,,,,
669,10559,놀라운,O,,,,
669,9311,풍경,O,,,,
669,4007,##이,O,,,,
669,4480,##었,O,,,,
669,7933,##어요,O,,,,
669,18,.,O,,,,
669,3,[SEP],O,,,,
670,2,[CLS],O,,,,
670,14519,하하,O,,,,
670,3,[SEP],O,,,,
671,2,[CLS],O,,,,
671,6595,정말,O,,,,
671,3258,잘,O,,,,
671,2437,드,O,,,,
671,4114,##시,O,,,,
671,4116,##네,O,,,,
671,4150,##요,O,,,,
671,18,.,O,,,,
671,3,[SEP],O,,,,
672,2,[CLS],O,,,,
672,14519,하하,O,,,,
672,3,[SEP],O,,,,
673,2,[CLS],O,,,,
673,3278,저,O,,,,
673,4086,##도,O,,,,
673,21,1,O,,,,
673,4139,##인,O,,,,
673,4473,##분,O,,,,
673,6282,정도,O,,,,
673,6733,밖에,O,,,,
673,2654,먹,O,,,,
673,4200,##지,O,,,,
673,2684,못,O,,,,
673,4398,##했,O,,,,
673,17164,##지만,O,,,,
673,6557,최고,O,,,,
673,4234,##의,O,,,,
673,2637,맛,O,,,,
673,10749,##으로,O,,,,
673,22385,멈출,O,,,,
673,2967,수,O,,,,
673,3123,없,O,,,,
673,4480,##었,O,,,,
673,7933,##어요,O,,,,
673,18,.,O,,,,
673,3,[SEP],O,,,,
674,2,[CLS],O,,,,
674,6595,정말,O,,,,
674,6538,관심,O,,,,
674,3249,있,O,,,,
674,4034,##는,O,,,,
674,2801,분,O,,,,
674,4006,##들,O,,,,
674,4112,##은,O,,,,
674,2182,꼭,O,,,,
674,28605,가보,O,,,,
674,8553,##세요,O,,,,
674,18,.,O,,,,
674,3,[SEP],O,,,,
675,2,[CLS],O,,,,
675,20313,후쿠오카,O,,,,
675,4073,##에,O,,,,
675,4129,##서,O,,,,
675,2677,모,O,,,,
675,4554,##츠,O,,,,
675,4065,##나,O,,,,
675,4295,##베,O,,,,
675,24874,##라면,O,,,,
675,7195,이곳,O,,,,
675,4007,##이,O,,,,
675,4761,##죠,O,,,,
675,18,.,O,,,,
675,3,[SEP],O,,,,
676,2,[CLS],O,,,,
676,2637,맛,O,,,,
676,4112,##은,O,,,,
676,11071,정말로,O,,,,
676,7461,맛있,O,,,,
676,4480,##었,O,,,,
676,4576,##습,O,,,,
676,6216,##니다,O,,,,
676,18,.,O,,,,
676,3,[SEP],O,,,,
677,2,[CLS],O,,,,
677,2677,모,O,,,,
677,4554,##츠,O,,,,
677,4086,##도,O,,,,
677,19561,쫄깃,O,,,,
677,5236,##쫄,O,,,,
677,4578,##깃,O,,,,
677,4279,##하,O,,,,
677,4219,##고,O,,,,
677,2654,먹,O,,,,
677,4031,##기,O,,,,
677,32829,쉬우,O,,,,
677,4815,##며,O,,,,
677,7461,맛있,O,,,,
677,4480,##었,O,,,,
677,17164,##지만,O,,,,
677,6675,직원,O,,,,
677,11184,##들의,O,,,,
677,7647,태도,O,,,,
677,4070,##가,O,,,,
677,8274,별로,O,,,,
677,3311,좋,O,,,,
677,4200,##지,O,,,,
677,3083,않,O,,,,
677,4494,##았,O,,,,
677,4219,##고,O,,,,
677,9727,테이블,O,,,,
677,4007,##이,O,,,,
677,18224,더러운,O,,,,
677,6432,상태,O,,,,
677,4073,##에,O,,,,
677,19339,##서도,O,,,,
677,7672,사과,O,,,,
677,6419,없이,O,,,,
677,6848,그냥,O,,,,
677,2350,닦,O,,,,
677,4219,##고,O,,,,
677,2227,끝,O,,,,
677,4065,##나,O,,,,
677,4034,##는,O,,,,
677,2446,등,O,,,,
677,6570,무엇,O,,,,
677,4275,##보,O,,,,
677,4176,##다,O,,,,
677,6675,직원,O,,,,
677,10728,##들이,O,,,,
677,2631,많,O,,,,
677,9234,##으면,O,,,,
677,19339,##서도,O,,,,
677,7317,부르,O,,,,
677,4031,##기,O,,,,
677,4086,##도,O,,,,
677,7048,힘들,O,,,,
677,4219,##고,O,,,,
677,7443,주문,O,,,,
677,4283,##한,O,,,,
677,6871,음식,O,,,,
677,4007,##이,O,,,,
677,2990,쉽,O,,,,
677,4325,##게,O,,,,
677,16027,오지,O,,,,
677,3083,않,O,,,,
677,4153,##아,O,,,,
677,4129,##서,O,,,,
677,10969,아쉽,O,,,,
677,4325,##게,O,,,,
677,4086,##도,O,,,,
677,2637,맛,O,,,,
677,4112,##은,O,,,,
677,3311,좋,O,,,,
677,4494,##았,O,,,,
677,17164,##지만,O,,,,
677,6440,서비스,O,,,,
677,4070,##가,O,,,,
677,12921,마이너스,O,,,,
677,7583,요소,O,,,,
677,4070,##가,O,,,,
677,2411,되,O,,,,
677,4025,##어,O,,,,
677,4129,##서,O,,,,
677,6595,정말,O,,,,
677,9101,아까,O,,,,
677,5133,##웠,O,,,,
677,6913,##다는,O,,,,
677,9277,솔직,O,,,,
677,4283,##한,O,,,,
677,10651,감상,O,,,,
677,10561,##입니다,O,,,,
677,18,.,O,,,,
677,3,[SEP],O,,,,
678,2,[CLS],O,,,,
678,6304,다시,O,,,,
678,2010,가,O,,,,
678,4219,##고,O,,,,
678,3018,싶,O,,,,
678,7067,##어지,O,,,,
678,4034,##는,O,,,,
678,8280,가게,O,,,,
678,4034,##는,O,,,,
678,6231,아니,O,,,,
